Time,Vdc,Adc
1678481673.3064146, 5.2233e1, 2.9316
1678481673.7213495, 5.2224e1, 3.0457
1678481674.2041147, 5.2215e1, 3.1607
1678481674.6737566, 5.2204e1, 3.2859
1678481675.3061755, 5.2194e1, 3.4158
1678481675.7214022, 5.2184e1, 3.5279
1678481676.2052405, 5.2174e1, 3.6580
1678481676.6739497, 5.2164e1, 3.7667
1678481677.306492, 5.2154e1, 3.8853
1678481677.7214773, 5.2144e1, 4.0057
1678481678.2054305, 5.2135e1, 4.1047
1678481678.6743422, 5.2124e1, 4.2243
1678481679.3065503, 5.2115e1, 4.3307
1678481679.7223506, 5.2105e1, 4.4309
1678481680.2055647, 5.2094e1, 4.5607
1678481680.674642, 5.2084e1, 4.6712
1678481681.3071287, 5.2072e1, 4.8138
1678481681.7227387, 5.2060e1, 4.9611
1678481682.2053838, 5.2047e1, 5.1114
1678481682.6748219, 5.2034e1, 5.2699
1678481683.307839, 5.2021e1, 5.4294
1678481685.2245886, 5.1967e1, 6.0810
1678481685.6937528, 5.1950e1, 6.2898
1678481686.3265865, 5.1935e1, 6.4435
1678481686.7412164, 5.1919e1, 6.6417
1678481687.2244787, 5.1903e1, 6.8235
1678481687.6938267, 5.1886e1, 7.0260
1678481688.3267474, 5.1869e1, 7.2285
1678481688.7416344, 5.1852e1, 7.4345
1678481689.2245207, 5.1835e1, 7.6357
1678481689.6942687, 5.1818e1, 7.8292
1678481690.3266134, 5.1802e1, 8.0052
1678481690.7417865, 5.1787e1, 8.1789
1678481691.2257175, 5.1773e1, 8.3254
1678481691.6946578, 5.1761e1, 8.4505
1678481692.3267267, 5.1747e1, 8.5924
1678481692.7428894, 5.1735e1, 8.7067
1678481693.225851, 5.1721e1, 8.8567
1678481693.6948571, 5.1707e1, 8.9996
1678481694.3269005, 5.1692e1, 9.1651
1678481694.7428877, 5.1678e1, 9.3162
1678481695.2258565, 5.1664e1, 9.4487
1678481695.6951137, 5.1649e1, 9.6106
1678481696.3279946, 5.1636e1, 9.7260
1678481696.742931, 5.1624e1, 9.8473
1678481697.2259848, 5.1612e1, 9.9523
1678481697.6953962, 5.1603e1, 1.0019e1
1678481698.3279626, 5.1593e1, 1.0092e1
1678481698.7429636, 5.1582e1, 1.0194e1
1678481699.226722, 5.1570e1, 1.0306e1
1678481699.695572, 5.1558e1, 1.0422e1
1678481700.3279235, 5.1544e1, 1.0562e1
1678481700.7430172, 5.1533e1, 1.0667e1
1678481701.2269444, 5.1519e1, 1.0802e1
1678481701.6959288, 5.1504e1, 1.0957e1
1678481702.327968, 5.1492e1, 1.1079e1
1678481702.7441075, 5.1478e1, 1.1214e1
1678481703.2271519, 5.1467e1, 1.1310e1
1678481703.6961224, 5.1458e1, 1.1383e1
1678481704.3291194, 5.1449e1, 1.1441e1
1678481704.7440023, 5.1442e1, 1.1471e1
1678481705.2270956, 5.1436e1, 1.1489e1
1678481705.6962163, 5.1431e1, 1.1488e1
1678481706.3290458, 5.1426e1, 1.1488e1
1678481706.7441106, 5.1422e1, 1.1475e1
1678481707.2268841, 5.1419e1, 1.1458e1
1678481707.6966653, 5.1414e1, 1.1458e1
1678481708.3287044, 5.1410e1, 1.1457e1
1678481708.7441802, 5.1406e1, 1.1469e1
1678481709.2281873, 5.1400e1, 1.1485e1
1678481709.697101, 5.1396e1, 1.1484e1
1678481710.3291416, 5.1392e1, 1.1484e1
1678481710.74427, 5.1388e1, 1.1483e1
1678481711.228058, 5.1384e1, 1.1483e1
1678481711.6970875, 5.1380e1, 1.1482e1
1678481712.329261, 5.1376e1, 1.1481e1
1678481712.7452483, 5.1373e1, 1.1481e1
1678481713.2282052, 5.1369e1, 1.1483e1
1678481713.6974275, 5.1366e1, 1.1486e1
1678481714.330364, 5.1362e1, 1.1490e1
1678481714.7457252, 5.1358e1, 1.1494e1
1678481715.2281244, 5.1354e1, 1.1496e1
1678481715.6977754, 5.1351e1, 1.1496e1
1678481716.330251, 5.1347e1, 1.1496e1
1678481716.7455313, 5.1344e1, 1.1496e1
1678481717.2291565, 5.1341e1, 1.1496e1
1678481717.697967, 5.1338e1, 1.1496e1
1678481718.3303926, 5.1335e1, 1.1496e1
1678481718.7453854, 5.1332e1, 1.1496e1
1678481719.2292461, 5.1329e1, 1.1496e1
1678481719.6982548, 5.1325e1, 1.1496e1
1678481720.3304539, 5.1323e1, 1.1496e1
1678481720.7464495, 5.1320e1, 1.1496e1
1678481721.229449, 5.1317e1, 1.1496e1
1678481721.6984773, 5.1314e1, 1.1496e1
1678481722.330375, 5.1311e1, 1.1496e1
1678481722.746244, 5.1308e1, 1.1496e1
1678481723.2293508, 5.1306e1, 1.1496e1
1678481724.9995375, 5.1296e1, 1.1389e1
1678481725.468009, 5.1294e1, 1.1389e1
1678481726.1000564, 5.1292e1, 1.1498e1
1678481726.5153613, 5.1288e1, 1.1523e1
1678481726.9993489, 5.1282e1, 1.1575e1
1678481727.468363, 5.1274e1, 1.1665e1
1678481728.1002443, 5.1264e1, 1.1788e1
1678481728.516494, 5.1254e1, 1.1913e1
1678481728.9993322, 5.1245e1, 1.2035e1
1678481729.468712, 5.1237e1, 1.2119e1
1678481730.1012504, 5.1231e1, 1.2168e1
1678481730.5161693, 5.1226e1, 1.2192e1
1678481730.9994326, 5.1223e1, 1.2192e1
1678481731.4689617, 5.1221e1, 1.2192e1
1678481732.1013694, 5.1218e1, 1.2191e1
1678481732.5166974, 5.1216e1, 1.2193e1
1678481733.0004346, 5.1213e1, 1.2199e1
1678481733.4692543, 5.1209e1, 1.2226e1
1678481734.1011653, 5.1204e1, 1.2275e1
1678481734.5162048, 5.1199e1, 1.2320e1
1678481735.0003636, 5.1194e1, 1.2361e1
1678481735.4690902, 5.1190e1, 1.2381e1
1678481736.1015477, 5.1188e1, 1.2379e1
1678481736.5173113, 5.1186e1, 1.2378e1
1678481737.0002615, 5.1184e1, 1.2378e1
1678481737.4695385, 5.1181e1, 1.2378e1
1678481738.1012394, 5.1179e1, 1.2377e1
1678481738.517301, 5.1177e1, 1.2378e1
1678481739.0002925, 5.1175e1, 1.2378e1
1678481739.4699798, 5.1174e1, 1.2378e1
1678481740.1023977, 5.1172e1, 1.2378e1
1678481740.5174034, 5.1170e1, 1.2379e1
1678481741.0017948, 5.1168e1, 1.2378e1
1678481741.4700186, 5.1166e1, 1.2378e1
1678481742.1023731, 5.1163e1, 1.2378e1
1678481742.5176857, 5.1162e1, 1.2377e1
1678481743.0015197, 5.1160e1, 1.2377e1
1678481743.4704826, 5.1158e1, 1.2376e1
1678481744.1025505, 5.1156e1, 1.2376e1
1678481744.5178468, 5.1153e1, 1.2375e1
1678481745.001656, 5.1151e1, 1.2375e1
1678481745.4709358, 5.1149e1, 1.2374e1
1678481746.1025853, 5.1147e1, 1.2378e1
1678481746.5188544, 5.1142e1, 1.2436e1
1678481747.0016983, 5.1135e1, 1.2520e1
1678481747.471294, 5.1127e1, 1.2614e1
1678481748.1039748, 5.1115e1, 1.2784e1
1678481748.5186074, 5.1105e1, 1.2906e1
1678481749.001937, 5.1097e1, 1.3002e1
1678481749.4716015, 5.1090e1, 1.3089e1
1678481750.1040616, 5.1087e1, 1.3094e1
1678481750.518958, 5.1085e1, 1.3094e1
1678481751.0028327, 5.1084e1, 1.3094e1
1678481751.4717991, 5.1082e1, 1.3094e1
1678481752.1039526, 5.1080e1, 1.3094e1
1678481752.5186737, 5.1078e1, 1.3094e1
1678481753.0028079, 5.1075e1, 1.3094e1
1678481753.4720294, 5.1074e1, 1.3094e1
1678481754.1040127, 5.1071e1, 1.3094e1
1678481754.519936, 5.1069e1, 1.3094e1
1678481755.003294, 5.1068e1, 1.3094e1
1678481755.4723349, 5.1065e1, 1.3094e1
1678481756.1048377, 5.1064e1, 1.3093e1
1678481756.5202637, 5.1060e1, 1.3138e1
1678481757.0029435, 5.1051e1, 1.3242e1
1678481757.4725828, 5.1038e1, 1.3441e1
1678481758.105015, 5.1019e1, 1.3720e1
1678481758.5199337, 5.1002e1, 1.3961e1
1678481759.0039744, 5.0989e1, 1.4142e1
1678481759.4727972, 5.0981e1, 1.4228e1
1678481760.105056, 5.0978e1, 1.4235e1
1678481760.5201752, 5.0975e1, 1.4241e1
1678481761.0040977, 5.0973e1, 1.4255e1
1678481761.4730237, 5.0970e1, 1.4270e1
1678481762.1049933, 5.0967e1, 1.4284e1
1678481762.521325, 5.0965e1, 1.4293e1
1678481763.004378, 5.0963e1, 1.4293e1
1678481763.4734159, 5.0961e1, 1.4293e1
1678481764.1050625, 5.0959e1, 1.4293e1
1678481764.521266, 5.0956e1, 1.4293e1
1678481765.0043623, 5.0954e1, 1.4293e1
1678481765.4735904, 5.0952e1, 1.4292e1
1678481766.1061144, 5.0951e1, 1.4292e1
1678481766.5215476, 5.0949e1, 1.4292e1
1678481767.004537, 5.0947e1, 1.4292e1
1678481767.473894, 5.0945e1, 1.4292e1
1678481768.1060991, 5.0943e1, 1.4292e1
1678481768.5214565, 5.0941e1, 1.4292e1
1678481769.0052009, 5.0939e1, 1.4292e1
1678481769.4740467, 5.0937e1, 1.4292e1
1678481770.1061394, 5.0935e1, 1.4292e1
1678481770.5214205, 5.0934e1, 1.4292e1
1678481771.0052292, 5.0932e1, 1.4292e1
1678481771.4744186, 5.0931e1, 1.4292e1
1678481772.1061895, 5.0929e1, 1.4292e1
1678481772.5224895, 5.0927e1, 1.4292e1
1678481773.0054955, 5.0925e1, 1.4292e1
1678481773.4746633, 5.0923e1, 1.4292e1
1678481774.1072147, 5.0921e1, 1.4292e1
1678481774.5225625, 5.0920e1, 1.4292e1
1678481775.0056298, 5.0918e1, 1.4292e1
1678481775.4749463, 5.0916e1, 1.4292e1
1678481776.1073072, 5.0915e1, 1.4292e1
1678481776.5225825, 5.0913e1, 1.4292e1
1678481777.0056784, 5.0911e1, 1.4291e1
1678481777.4751618, 5.0909e1, 1.4291e1
1678481778.1073534, 5.0907e1, 1.4291e1
1678481778.5227628, 5.0905e1, 1.4291e1
1678481779.0063734, 5.0903e1, 1.4308e1
1678481779.4754915, 5.0896e1, 1.4407e1
1678481780.1073995, 5.0886e1, 1.4549e1
1678481780.5226912, 5.0875e1, 1.4699e1
1678481781.0065362, 5.0864e1, 1.4854e1
1678481781.4757254, 5.0858e1, 1.4929e1
1678481782.1076584, 5.0854e1, 1.4962e1
1678481782.5237138, 5.0850e1, 1.4987e1
1678481783.0064857, 5.0848e1, 1.4991e1
1678481783.4758801, 5.0846e1, 1.4991e1
1678481784.108335, 5.0844e1, 1.4991e1
1678481784.5237873, 5.0843e1, 1.4991e1
1678481785.0067327, 5.0840e1, 1.4991e1
1678481785.475973, 5.0839e1, 1.4991e1
1678481786.1085756, 5.0837e1, 1.4990e1
1678481786.5236843, 5.0835e1, 1.4990e1
1678481787.0067017, 5.0833e1, 1.4990e1
1678481787.4764428, 5.0831e1, 1.4990e1
1678481788.1087763, 5.0829e1, 1.4990e1
1678481788.5237792, 5.0828e1, 1.4990e1
1678481789.0076997, 5.0827e1, 1.4990e1
1678481789.4767168, 5.0825e1, 1.4990e1
1678481790.1086564, 5.0824e1, 1.4990e1
1678481790.524982, 5.0822e1, 1.4990e1
1678481791.007714, 5.0820e1, 1.4990e1
1678481791.4769883, 5.0819e1, 1.4990e1
1678481792.108673, 5.0817e1, 1.4990e1
1678481792.5249364, 5.0815e1, 1.4990e1
1678481793.0078273, 5.0814e1, 1.4990e1
1678481793.4772553, 5.0812e1, 1.4990e1
1678481794.1096978, 5.0811e1, 1.4990e1
1678481794.5249743, 5.0810e1, 1.4990e1
1678481795.0080562, 5.0809e1, 1.4990e1
1678481795.477054, 5.0808e1, 1.4990e1
1678481796.110032, 5.0806e1, 1.4989e1
1678481796.5248609, 5.0805e1, 1.4989e1
1678481797.0087955, 5.0804e1, 1.4989e1
1678481797.4778082, 5.0802e1, 1.4989e1
1678481798.1097012, 5.0800e1, 1.4989e1
1678481798.5250537, 5.0799e1, 1.4989e1
1678481799.0090415, 5.0798e1, 1.4989e1
1678481799.4780283, 5.0796e1, 1.4989e1
1678481800.109792, 5.0795e1, 1.4989e1
1678481800.5260785, 5.0793e1, 1.4989e1
1678481801.0087392, 5.0792e1, 1.4989e1
1678481801.478076, 5.0790e1, 1.4989e1
1678481802.1100357, 5.0789e1, 1.4989e1
1678481802.5256584, 5.0787e1, 1.4989e1
1678481803.0093012, 5.0786e1, 1.4989e1
1678481803.478563, 5.0784e1, 1.4989e1
1678481804.110721, 5.0783e1, 1.4989e1
1678481804.5257597, 5.0781e1, 1.4989e1
1678481805.0087464, 5.0780e1, 1.4989e1
1678481805.4784853, 5.0778e1, 1.4989e1
1678481806.1112945, 5.0777e1, 1.4989e1
1678481806.5262072, 5.0775e1, 1.4989e1
1678481807.009824, 5.0774e1, 1.4989e1
1678481807.479015, 5.0773e1, 1.4989e1
1678481808.1113458, 5.0771e1, 1.4989e1
1678481808.5261865, 5.0770e1, 1.4989e1
1678481809.0099943, 5.0769e1, 1.4989e1
1678481809.4788835, 5.0767e1, 1.4989e1
1678481810.1113846, 5.0766e1, 1.4989e1
1678481810.5273645, 5.0765e1, 1.4989e1
1678481811.0101252, 5.0764e1, 1.4989e1
1678481811.4792743, 5.0763e1, 1.4989e1
1678481812.1119826, 5.0762e1, 1.4989e1
1678481812.5269578, 5.0761e1, 1.4989e1
1678481813.0100002, 5.0760e1, 1.4989e1
1678481813.4794204, 5.0758e1, 1.4989e1
1678481814.1122057, 5.0757e1, 1.4988e1
1678481814.5276601, 5.0755e1, 1.4988e1
1678481815.011307, 5.0753e1, 1.4988e1
1678481815.4803536, 5.0752e1, 1.4988e1
1678481816.1123972, 5.0750e1, 1.4988e1
1678481816.5276027, 5.0749e1, 1.4988e1
1678481817.0117464, 5.0748e1, 1.4988e1
1678481817.480338, 5.0746e1, 1.4988e1
1678481818.1121564, 5.0745e1, 1.4988e1
1678481818.528124, 5.0743e1, 1.4988e1
1678481819.0113358, 5.0742e1, 1.4988e1
1678481819.4805484, 5.0741e1, 1.4988e1
1678481820.1126742, 5.0740e1, 1.4988e1
1678481820.5287662, 5.0738e1, 1.4988e1
1678481821.0111527, 5.0737e1, 1.4988e1
1678481821.4808052, 5.0736e1, 1.4988e1
1678481822.113308, 5.0734e1, 1.4988e1
1678481822.5288043, 5.0733e1, 1.4988e1
1678481823.011413, 5.0732e1, 1.4988e1
1678481823.4806147, 5.0731e1, 1.4988e1
1678481824.113452, 5.0730e1, 1.4988e1
1678481824.5288281, 5.0728e1, 1.4988e1
1678481825.0124967, 5.0727e1, 1.4988e1
1678481825.4813647, 5.0725e1, 1.4988e1
1678481826.1136417, 5.0724e1, 1.4988e1
1678481826.528811, 5.0723e1, 1.4988e1
1678481827.0125744, 5.0722e1, 1.4988e1
1678481827.481475, 5.0720e1, 1.4988e1
1678481828.1138287, 5.0719e1, 1.4988e1
1678481828.5294657, 5.0717e1, 1.4988e1
1678481829.0125039, 5.0716e1, 1.4988e1
1678481829.4817843, 5.0715e1, 1.4988e1
1678481830.1135712, 5.0714e1, 1.4988e1
1678481830.5294602, 5.0713e1, 1.4988e1
1678481831.0125473, 5.0712e1, 1.4988e1
1678481831.48208, 5.0711e1, 1.4987e1
1678481832.1146278, 5.0709e1, 1.4987e1
1678481832.5293813, 5.0707e1, 1.4987e1
1678481833.0126698, 5.0706e1, 1.4987e1
1678481833.482213, 5.0704e1, 1.4987e1
1678481834.114799, 5.0703e1, 1.4987e1
1678481834.5296621, 5.0702e1, 1.4987e1
1678481835.0135047, 5.0702e1, 1.4987e1
1678481835.4823895, 5.0701e1, 1.4987e1
1678481836.1149144, 5.0699e1, 1.4987e1
1678481836.5295558, 5.0698e1, 1.4987e1
1678481837.013489, 5.0697e1, 1.4987e1
1678481837.4832888, 5.0696e1, 1.4987e1
1678481838.1148674, 5.0694e1, 1.4987e1
1678481838.5306132, 5.0693e1, 1.4987e1
1678481839.0135143, 5.0692e1, 1.4987e1
1678481839.483113, 5.0690e1, 1.4987e1
1678481840.1156063, 5.0689e1, 1.4987e1
1678481840.5306804, 5.0688e1, 1.4987e1
1678481841.0135388, 5.0686e1, 1.4987e1
1678481841.4829743, 5.0685e1, 1.4987e1
1678481842.1159115, 5.0684e1, 1.4987e1
1678481842.5307326, 5.0683e1, 1.4987e1
1678481843.0138285, 5.0683e1, 1.4987e1
1678481843.483511, 5.0681e1, 1.4987e1
1678481844.1160455, 5.0680e1, 1.4987e1
1678481844.5307982, 5.0679e1, 1.4987e1
1678481845.0148668, 5.0677e1, 1.4987e1
1678481845.4837155, 5.0676e1, 1.4987e1
1678481846.116074, 5.0675e1, 1.4987e1
1678481846.531741, 5.0675e1, 1.4987e1
1678481847.0149095, 5.0674e1, 1.4987e1
1678481847.4841661, 5.0673e1, 1.4987e1
1678481848.1160917, 5.0672e1, 1.4987e1
1678481848.5318422, 5.0670e1, 1.4987e1
1678481849.015136, 5.0669e1, 1.4987e1
1678481849.4844308, 5.0668e1, 1.4987e1
1678481850.1169074, 5.0666e1, 1.4987e1
1678481850.531939, 5.0665e1, 1.4987e1
1678481851.0149236, 5.0664e1, 1.4987e1
1678481851.4852052, 5.0663e1, 1.4987e1
1678481852.1171892, 5.0662e1, 1.4987e1
1678481852.532195, 5.0661e1, 1.4987e1
1678481853.0159733, 5.0659e1, 1.4987e1
1678481853.4848773, 5.0658e1, 1.4987e1
1678481854.1172667, 5.0657e1, 1.4987e1
1678481854.53204, 5.0656e1, 1.4987e1
1678481855.015844, 5.0655e1, 1.4987e1
1678481855.4851468, 5.0654e1, 1.4987e1
1678481856.1173017, 5.0652e1, 1.4987e1
1678481856.5329118, 5.0652e1, 1.4987e1
1678481857.0160012, 5.0651e1, 1.4987e1
1678481857.4854097, 5.0650e1, 1.4987e1
1678481858.1173308, 5.0649e1, 1.4987e1
1678481858.533034, 5.0647e1, 1.4987e1
1678481859.0159643, 5.0646e1, 1.4987e1
1678481859.485686, 5.0645e1, 1.4987e1
1678481860.118203, 5.0644e1, 1.4987e1
1678481860.5332475, 5.0642e1, 1.4987e1
1678481861.0166023, 5.0641e1, 1.4987e1
1678481861.4857109, 5.0640e1, 1.4986e1
1678481862.118387, 5.0639e1, 1.4986e1
1678481862.5334237, 5.0638e1, 1.4986e1
1678481863.0171413, 5.0637e1, 1.4986e1
1678481863.4862237, 5.0636e1, 1.4986e1
1678481864.1184545, 5.0635e1, 1.4986e1
1678481864.5333068, 5.0634e1, 1.4986e1
1678481865.0173934, 5.0633e1, 1.4986e1
1678481865.486413, 5.0632e1, 1.4986e1
1678481866.118216, 5.0631e1, 1.4986e1
1678481866.534193, 5.0630e1, 1.4986e1
1678481867.0173023, 5.0629e1, 1.4986e1
1678481867.4865818, 5.0628e1, 1.4986e1
1678481868.1196334, 5.0626e1, 1.4986e1
1678481868.534719, 5.0625e1, 1.4986e1
1678481869.017646, 5.0624e1, 1.4986e1
1678481869.4867837, 5.0623e1, 1.4986e1
1678481870.1197765, 5.0622e1, 1.4986e1
1678481870.5343478, 5.0621e1, 1.4986e1
1678481871.0175903, 5.0620e1, 1.4986e1
1678481871.487352, 5.0619e1, 1.4986e1
1678481872.1197898, 5.0618e1, 1.4986e1
1678481872.5346348, 5.0617e1, 1.4986e1
1678481873.0187426, 5.0616e1, 1.4986e1
1678481873.4874785, 5.0614e1, 1.4986e1
1678481874.1197069, 5.0613e1, 1.4986e1
1678481874.5358443, 5.0612e1, 1.4986e1
1678481875.01861, 5.0611e1, 1.4986e1
1678481875.4878175, 5.0610e1, 1.4986e1
1678481876.1197484, 5.0609e1, 1.4986e1
1678481876.5357766, 5.0608e1, 1.4986e1
1678481877.0184622, 5.0606e1, 1.4986e1
1678481877.4879706, 5.0606e1, 1.4986e1
1678481878.1207964, 5.0604e1, 1.4986e1
1678481878.5358133, 5.0604e1, 1.4986e1
1678481879.018673, 5.0603e1, 1.4986e1
1678481879.4881744, 5.0601e1, 1.4986e1
1678481880.1208363, 5.0600e1, 1.4986e1
1678481880.5360134, 5.0599e1, 1.4986e1
1678481881.020205, 5.0598e1, 1.4986e1
1678481881.4883401, 5.0597e1, 1.4986e1
1678481882.1207595, 5.0596e1, 1.4986e1
1678481882.5359108, 5.0594e1, 1.4986e1
1678481883.019701, 5.0594e1, 1.4986e1
1678481883.488755, 5.0593e1, 1.4986e1
1678481884.1208315, 5.0592e1, 1.4986e1
1678481884.5367393, 5.0590e1, 1.4986e1
1678481885.019896, 5.0589e1, 1.4986e1
1678481885.489031, 5.0588e1, 1.4986e1
1678481886.1209857, 5.0586e1, 1.4986e1
1678481886.5368779, 5.0585e1, 1.4986e1
1678481887.0199752, 5.0584e1, 1.4986e1
1678481887.4892561, 5.0582e1, 1.4986e1
1678481888.1218312, 5.0581e1, 1.4986e1
1678481888.536944, 5.0580e1, 1.4986e1
1678481889.019857, 5.0579e1, 1.4986e1
1678481889.489445, 5.0578e1, 1.4986e1
1678481890.1221116, 5.0577e1, 1.4985e1
1678481890.5373023, 5.0576e1, 1.4985e1
1678481891.0209687, 5.0574e1, 1.4985e1
1678481891.4897885, 5.0573e1, 1.4986e1
1678481892.122232, 5.0572e1, 1.4985e1
1678481892.5367393, 5.0570e1, 1.4985e1
1678481893.0211396, 5.0569e1, 1.4985e1
1678481893.490055, 5.0568e1, 1.4985e1
1678481894.122122, 5.0567e1, 1.4985e1
1678481894.5381258, 5.0566e1, 1.4985e1
1678481895.0208652, 5.0565e1, 1.4985e1
1678481895.4903305, 5.0564e1, 1.4985e1
1678481896.1232111, 5.0562e1, 1.4985e1
1678481896.538177, 5.0561e1, 1.4985e1
1678481897.0211773, 5.0560e1, 1.4985e1
1678481897.4904685, 5.0559e1, 1.4985e1
1678481898.1231768, 5.0558e1, 1.4985e1
1678481898.5381396, 5.0556e1, 1.4985e1
1678481899.0210986, 5.0556e1, 1.4985e1
1678481899.4908116, 5.0554e1, 1.4985e1
1678481900.1232812, 5.0553e1, 1.4985e1
1678481900.5382624, 5.0552e1, 1.4985e1
1678481901.0220513, 5.0551e1, 1.4985e1
1678481901.4911015, 5.0550e1, 1.4985e1
1678481902.123309, 5.0548e1, 1.4985e1
1678481902.539384, 5.0547e1, 1.4985e1
1678481903.0221105, 5.0546e1, 1.4985e1
1678481903.4913807, 5.0545e1, 1.4985e1
1678481904.1232371, 5.0544e1, 1.4985e1
1678481904.53954, 5.0544e1, 1.4985e1
1678481905.022256, 5.0543e1, 1.4985e1
1678481905.49166, 5.0542e1, 1.4985e1
1678481906.1243196, 5.0541e1, 1.4985e1
1678481906.539812, 5.0539e1, 1.4985e1
1678481907.0226212, 5.0538e1, 1.4985e1
1678481907.4916878, 5.0537e1, 1.4985e1
1678481908.1245801, 5.0536e1, 1.4985e1
1678481908.5397797, 5.0535e1, 1.4985e1
1678481909.0232694, 5.0534e1, 1.4985e1
1678481909.4921033, 5.0533e1, 1.4985e1
1678481910.1245446, 5.0532e1, 1.4985e1
1678481910.5390894, 5.0531e1, 1.4985e1
1678481911.023261, 5.0530e1, 1.4985e1
1678481911.4922926, 5.0528e1, 1.4985e1
1678481912.12464, 5.0527e1, 1.4985e1
1678481912.5405223, 5.0526e1, 1.4985e1
1678481913.0235553, 5.0525e1, 1.4985e1
1678481913.492475, 5.0524e1, 1.4985e1
1678481914.1247694, 5.0523e1, 1.4985e1
1678481914.5405405, 5.0522e1, 1.4985e1
1678481915.0235453, 5.0521e1, 1.4985e1
1678481915.4926467, 5.0520e1, 1.4985e1
1678481916.1254082, 5.0519e1, 1.4985e1
1678481916.5404716, 5.0518e1, 1.4985e1
1678481917.0236192, 5.0517e1, 1.4985e1
1678481917.4929245, 5.0516e1, 1.4985e1
1678481918.1254869, 5.0514e1, 1.4985e1
1678481918.540562, 5.0513e1, 1.4985e1
1678481919.0248091, 5.0512e1, 1.4985e1
1678481919.4932604, 5.0511e1, 1.4985e1
1678481920.1255121, 5.0510e1, 1.4985e1
1678481920.5406697, 5.0509e1, 1.4985e1
1678481921.0245411, 5.0508e1, 1.4985e1
1678481921.4932885, 5.0507e1, 1.4985e1
1678481922.125768, 5.0506e1, 1.4985e1
1678481922.541543, 5.0505e1, 1.4985e1
1678481923.0244813, 5.0504e1, 1.4985e1
1678481923.4937925, 5.0503e1, 1.4985e1
1678481924.1267962, 5.0502e1, 1.4985e1
1678481924.5416067, 5.0501e1, 1.4985e1
1678481925.024844, 5.0500e1, 1.4985e1
1678481925.4939573, 5.0499e1, 1.4985e1
1678481926.1268575, 5.0498e1, 1.4985e1
1678481926.5416455, 5.0497e1, 1.4985e1
1678481927.0248294, 5.0496e1, 1.4985e1
1678481927.4941597, 5.0495e1, 1.4985e1
1678481928.1269596, 5.0494e1, 1.4985e1
1678481928.5417123, 5.0492e1, 1.4985e1
1678481929.0257347, 5.0491e1, 1.4985e1
1678481929.4944975, 5.0491e1, 1.4985e1
1678481930.1269248, 5.0490e1, 1.4985e1
1678481930.541688, 5.0489e1, 1.4985e1
1678481931.025575, 5.0488e1, 1.4985e1
1678481931.4944892, 5.0487e1, 1.4985e1
1678481932.1272652, 5.0486e1, 1.4985e1
1678481932.5430827, 5.0485e1, 1.4985e1
1678481933.0257792, 5.0484e1, 1.4985e1
1678481933.4949322, 5.0482e1, 1.4985e1
1678481934.1280315, 5.0481e1, 1.4985e1
1678481934.5427253, 5.0480e1, 1.4985e1
1678481935.0258367, 5.0479e1, 1.4984e1
1678481935.4951494, 5.0478e1, 1.4984e1
1678481936.1280446, 5.0477e1, 1.4984e1
1678481936.5427938, 5.0476e1, 1.4984e1
1678481937.0266635, 5.0474e1, 1.4984e1
1678481937.4953306, 5.0473e1, 1.4984e1
1678481938.1280892, 5.0472e1, 1.4984e1
1678481938.542986, 5.0471e1, 1.4984e1
1678481939.0269186, 5.0470e1, 1.4984e1
1678481939.495588, 5.0470e1, 1.4984e1
1678481940.1281288, 5.0469e1, 1.4984e1
1678481940.5440388, 5.0468e1, 1.4984e1
1678481941.02673, 5.0467e1, 1.4984e1
1678481941.495966, 5.0466e1, 1.4984e1
1678481942.1280117, 5.0465e1, 1.4984e1
1678481942.544088, 5.0464e1, 1.4984e1
1678481943.0268903, 5.0463e1, 1.4984e1
1678481943.4961767, 5.0462e1, 1.4984e1
1678481944.1292195, 5.0461e1, 1.4984e1
1678481944.5441272, 5.0460e1, 1.4984e1
1678481945.0271978, 5.0458e1, 1.4984e1
1678481945.4964113, 5.0457e1, 1.4984e1
1678481946.129249, 5.0456e1, 1.4984e1
1678481946.5442314, 5.0455e1, 1.4984e1
1678481947.0279706, 5.0454e1, 1.4984e1
1678481947.4966457, 5.0453e1, 1.4984e1
1678481948.1292896, 5.0452e1, 1.4984e1
1678481948.544353, 5.0451e1, 1.4984e1
1678481949.0280082, 5.0450e1, 1.4984e1
1678481949.4970968, 5.0448e1, 1.4984e1
1678481950.129329, 5.0447e1, 1.4984e1
1678481950.545778, 5.0446e1, 1.4984e1
1678481951.027916, 5.0445e1, 1.4984e1
1678481951.497321, 5.0443e1, 1.4984e1
1678481952.1293516, 5.0443e1, 1.4984e1
1678481952.5455399, 5.0442e1, 1.4984e1
1678481953.0280087, 5.0441e1, 1.4984e1
1678481953.4975913, 5.0440e1, 1.4984e1
1678481954.1301029, 5.0438e1, 1.4984e1
1678481954.5453374, 5.0437e1, 1.4984e1
1678481955.0281901, 5.0436e1, 1.4984e1
1678481955.4976034, 5.0434e1, 1.4984e1
1678481956.1304066, 5.0434e1, 1.4984e1
1678481956.5453997, 5.0433e1, 1.4984e1
1678481957.0294325, 5.0431e1, 1.4984e1
1678481957.498232, 5.0430e1, 1.4984e1
1678481958.1302645, 5.0429e1, 1.4984e1
1678481958.545464, 5.0429e1, 1.4984e1
1678481959.0291846, 5.0428e1, 1.4984e1
1678481959.4983525, 5.0428e1, 1.4984e1
